Ni1Local,Ni2Local,ctm_SID_c1_p1,gbm_ActGearEven,ctm_SID_c1_p2,ctm_SID_c1_p3,ctm_SID_c1_p4,gbm_ActGearOdd,ctm_SID_c1_p5,ctm_SID_c2_p1,ctm_SID_c2_p2,ssm_ClutchShiftClass,ctm_SID_c2_p3,ctm_SID_c2_p4,ctm_SID_c2_p5,scm_IntPhase,cam_Clutch1ActuatorPos,cam_Clutch2ActuatorPos,ccm_Clutch1TgtTorque_Nm,ccm_ShiftPhase,ccm_Clutch2TgtTorque_Nm,tmm_P1Temp,tmm_P2Temp,gsm_DrvMode,tmm_CPTemp,tmm_MTFTemp,ccm_Clutch1ActTorque_Nm,gsm_DrvPtn,ccm_Clutch2ActTorque_Nm,tom_ClutchTorque_T3,tom_Clutch1EstTq_Nm,LeverPositionLocal,tom_Clutch2EstTq_Nm,AppSlip,AppSlipDot,csm_ClutchActState,scm_Fb_Gain,scm_SE_dSliptgt_PonUp,scm_App_Bse_Trq,APS,scm_App_RampAccum,ecm_EngReqTrq_Nm,scm_NeDot,ssm_CurGear,Ne,iom_VSP16,BrakePress,ssm_ClutchTgtGear,TQI_J,FlywheelTq,CANRx_LONG_ACCEL,CANRx_LAT_ACCEL,Slope,SAS_Angle,master
RPM,RPM,,,,,,,,,,,,,,,,,Nm,,Nm,*C,*C,,*C,*C,Nm,,Nm,Nm,Nm,,Nm,RPM,RPM/10ms,,Nm,RPM/10ms,Nm,%,Nm,Nm,RPM/10ms,,RPM,KPH,bar,,Nm,Nm,m/s^2,m/s^2,%,Deg,Seconds
0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,12.80657060520935,-0.005189571329951129,0.0,6.521334293947906,0.958,0.0,0.0,0.0,0.0,-19.1,0.0,-0.4662824208373991,0.0,0.0,0.0,0.0,0.0,369.66628242083743,11.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,-50.0,0.0,16336.25,0.0,0.0,0.0,1.5,15.0,644.7165706052094,644.7165706052094,0.0,1.5,376.94149999999235
0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,8.495276381955867,0.002296639450251762,0.0,0.01084723618044133,0.958,0.0,0.0,0.0,0.0,-19.1,0.0,-0.6412060300735548,0.0,0.0,0.0,0.0,0.0,370.8,8.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,-50.0,0.0,16336.25,0.0,0.0,0.0,1.5,15.0,645.0182412060147,645.0182412060147,0.0,1.5,377.0414999999923
0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,8.444914285351727,-0.26758928571172624,0.0,0.011350857146482726,0.958,0.0,0.0,0.0,0.0,-20.5,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,371.4,0.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,-50.0,0.0,16332.75,0.0,0.0,0.0,1.5,15.0,-10.030114285688077,-10.030114285688077,0.0,1.5,377.14149999999233
0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,10.438283379201184,0.26169214066513125,0.0,6.545017166207988,0.958,0.0,0.0,0.0,0.0,-20.026975476255362,0.0,-0.46621253401824003,0.0,0.0,0.0,0.0,0.0,371.26485013607294,14.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,-50.0,0.0,16336.25,0.0,0.0,0.0,1.5,15.0,644.9031062670091,644.9031062670091,0.0,1.5,377.24149999999236
0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,15.308232045037979,0.5786753281239265,0.0,6.4963176795496205,0.958,0.0,0.0,0.0,0.0,-16.775138120402758,0.0,-0.3342541436887868,0.0,0.0,0.0,0.0,0.0,366.840883976714,6.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,-50.0,0.0,16342.062154698993,0.0,0.0,0.0,1.5,15.0,644.0142541436888,644.0142541436888,0.0,1.5,377.3414999999923
0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,7.609128064697642,-0.3094984673861545,0.0,0.019708719353023575,0.958,0.0,0.0,0.0,0.0,-17.7,0.0,-0.33378746598206976,0.0,0.0,0.0,0.0,0.0,367.7297002721434,0.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,-50.0,0.0,16339.75,0.0,0.0,0.0,1.5,15.0,644.9495912806161,644.9495912806161,0.0,1.5,377.4414999999923
0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,8.277790368014315,-0.06514474142380385,0.0,0.01302209631985685,0.958,0.0,0.0,0.0,0.0,-18.64390934783058,0.0,-0.13257790372638728,0.0,0.0,0.0,0.0,0.0,368.6651558074528,10.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,-50.0,0.0,16337.390226630423,0.0,0.0,0.0,1.5,15.0,-10.142577903726387,-10.142577903726387,0.0,1.5,377.5414999999923
0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,6.8190223461677855,-0.46558026368328187,0.0,0.027609776538322146,0.958,0.0,0.0,0.0,0.0,-20.5,0.0,-0.4284916202827358,0.0,0.0,0.0,0.0,0.0,371.1284916202827,7.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,-50.0,0.0,16332.75,0.0,0.0,0.0,1.5,15.0,-9.736424581014138,-9.736424581014138,0.0,1.5,377.64149999999233
0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,8.95039886085108,0.11213497158629027,0.0,2.172158122530937,0.958,0.0,0.0,0.0,0.0,-20.5,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,372.26951566907667,14.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,-50.0,0.0,16333.906695158232,0.0,0.0,0.0,1.5,15.0,-10.053219373236935,-10.053219373236935,0.0,1.5,377.7414999999923
0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,10.564357541851793,-0.013453648753168953,0.0,6.543756424581482,0.958,0.0,0.0,0.0,0.0,-20.046368714477374,0.0,-0.32960893872075014,0.0,0.0,0.0,0.0,0.0,370.94078212255846,8.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,-50.0,0.0,16333.884078213807,0.0,0.0,0.0,1.5,15.0,432.77759748153926,432.77759748153926,0.0,1.5,377.84149999999227
0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,11.656704543522817,0.01575816744766273,0.0,4.373123860784985,0.958,0.0,0.0,0.0,0.0,-18.622727273953767,0.0,-0.3,0.0,0.0,0.0,0.0,0.0,368.115909092924,2.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,-50.0,0.0,16335.096590907558,0.0,0.0,0.0,1.5,15.0,429.0685224402688,429.0685224402688,0.0,1.5,377.9414999999923
0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,7.987989950523919,0.104163395151979,0.0,0.015920100494760808,0.958,0.0,0.0,0.0,0.0,-19.1,0.0,-0.1402010049476081,0.0,0.0,0.0,0.0,0.0,369.8,15.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,-50.0,0.0,16336.25,0.0,0.0,0.0,1.5,15.0,644.9041206029685,644.9041206029685,0.0,1.5,378.0414999999923
0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,9.751671388334573,0.0,0.0,2.2447014193043087,0.958,0.0,0.0,0.0,0.0,-19.1,0.0,-0.36288951823805826,0.0,0.0,0.0,0.0,0.0,369.7257790364761,4.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,-50.0,0.0,16336.25,0.0,0.0,0.0,1.3028328613214564,13.028328613214564,645.0831444759119,645.0831444759119,0.0,1.3028328613214564,378.1414999999923
0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,10.146448087414727,0.0,0.0,6.547935519125852,0.958,0.0,0.0,0.0,0.0,-19.1,0.0,-0.20163934438954734,0.0,0.0,0.0,0.0,0.0,369.4,2.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,-50.0,0.0,16336.25,0.0,0.0,0.0,1.5,15.0,644.99,644.99,0.0,1.5,378.24149999999224
0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,9.863813559247664,0.0,0.0,6.550761864407524,0.958,0.0,0.0,0.0,0.0,-19.1,0.0,-0.3008474574958775,0.0,0.0,0.0,0.0,0.0,368.80169491499174,15.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,-50.0,0.0,16336.25,0.0,0.0,0.0,1.5,15.0,645.0932203390006,645.0932203390006,0.0,1.5,378.34149999999227
0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,7.978791208528344,0.0,0.0,0.016012087914716554,0.958,0.0,0.0,0.0,0.0,-20.5,0.0,-0.16593406589166848,0.0,0.0,0.0,0.0,0.0,370.2,6.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,-50.0,0.0,16336.25,0.0,0.0,0.0,1.5,15.0,-10.05,-10.05,0.0,1.5,378.4414999999923
0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,9.270111111373952,-0.08962673605220076,0.0,2.2604500028212335,0.958,0.0,0.0,0.0,0.0,-20.017777777174537,0.0,-0.6311111110249337,0.0,0.0,0.0,0.0,0.0,370.93777777795015,13.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,-50.0,0.0,16333.955555557064,0.0,0.0,0.0,1.3033333334625994,13.033333334625995,645.0924444444099,645.0924444444099,0.0,1.3033333334625994,378.54149999999225
0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,10.864027397528755,0.0837489297354241,0.0,6.540759726024713,0.958,0.0,0.0,0.0,0.0,-19.1,0.0,-0.26602739721765795,0.0,0.0,0.0,0.0,0.0,370.05643835548256,11.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,-50.0,0.0,16336.25,0.0,0.0,0.0,1.5,15.0,644.973589041113,644.973589041113,0.0,1.5,378.6414999999922
0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,6.807195467299324,-0.1748904480018414,0.0,0.02772804532700677,0.958,0.0,0.0,0.0,0.0,-20.5,0.0,-0.4331444759645274,0.0,0.0,0.0,0.0,0.0,372.6674220961419,0.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,-50.0,0.0,16335.089943341241,0.0,0.0,0.0,1.5,15.0,-10.023314447596452,-10.023314447596452,0.0,1.5,378.74149999999224
0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,11.990702245579293,0.0,0.0,4.3756412893038945,0.958,0.0,0.0,0.0,0.0,-19.560112360158758,0.0,-0.3671348314172316,0.0,0.0,0.0,0.0,0.0,369.0488764061452,14.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,-50.0,0.0,16335.099719099602,0.0,0.0,0.0,1.5,15.0,429.79398847941775,429.79398847941775,0.0,1.5,378.84149999999227
0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,7.706504298730691,0.174729136877537,0.0,0.018734957012693097,0.958,0.0,0.0,0.0,0.0,-20.5,0.0,-0.4335243553452223,0.0,0.0,0.0,0.0,0.0,371.40458452828534,3.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,-50.0,0.0,16336.25,0.0,0.0,0.0,1.5,15.0,209.48163352850008,209.48163352850008,0.0,1.5,378.94149999999223
0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,8.544659091847642,-0.27083518288265807,0.0,2.1886806847101603,0.958,0.0,0.0,0.0,0.0,-20.5,0.0,-0.500284090776277,0.0,0.0,0.0,0.0,0.0,373.0005681815526,3.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,-50.0,0.0,16332.75,0.0,0.0,0.0,1.5,15.0,207.64613665373736,207.64613665373736,0.0,1.5,379.0414999999922
0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,13.936666666728263,0.25716145832731807,0.0,6.510033333332718,0.958,0.0,0.0,0.0,0.0,-19.1,0.0,-0.16666666675466157,0.0,0.0,0.0,0.0,0.0,368.7333333327174,15.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,-50.0,0.0,16336.25,0.0,0.0,0.0,1.5,15.0,644.653333333417,644.653333333417,0.0,1.5,379.1414999999922
0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,7.679861495642478,-0.05134392316299594,0.0,0.019001385043575215,0.958,0.0,0.0,0.0,0.0,-19.1,0.0,-0.397783933388816,0.0,0.0,0.0,0.0,0.0,370.3274238223702,7.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,-50.0,0.0,16336.25,0.0,0.0,0.0,1.5,15.0,645.1097783933388,645.1097783933388,0.0,1.5,379.24149999999224
0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,8.283704734791579,0.05770151466200664,0.0,0.01296295265208422,0.958,0.0,0.0,0.0,0.0,-20.5,0.0,-0.23454039001543867,0.0,0.0,0.0,0.0,0.0,371.55264624024704,11.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,-50.0,0.0,16336.25,0.0,0.0,0.0,1.5,15.0,-10.09,-10.09,0.0,1.5,379.3414999999922
0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,11.836490251521218,0.0,0.0,6.5310350974847875,0.958,0.0,0.0,0.0,0.0,-19.1,0.0,-0.4337047352887601,0.0,0.0,0.0,0.0,0.0,369.6685236764438,11.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,-50.0,0.0,16336.25,0.0,0.0,0.0,1.5,15.0,644.82016713088,644.82016713088,0.0,1.5,379.4414999999922
0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,10.739660056498469,0.1906482382644924,0.0,6.542003399435015,0.958,0.0,0.0,0.0,0.0,-16.834560907088857,0.0,-0.3668555241675169,0.0,0.0,0.0,0.0,0.0,368.466288951665,7.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,-50.0,0.0,16338.58002832707,0.0,0.0,0.0,1.5,15.0,644.7966572237916,644.7966572237916,0.0,1.5,379.5414999999922
0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,7.097252746898256,-0.22342891480430033,0.0,0.024827472531017438,0.958,0.0,0.0,0.0,0.0,-19.1,0.0,-0.26593406589135615,0.0,0.0,0.0,0.0,0.0,370.5362637364346,15.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,-50.0,0.0,16336.25,0.0,0.0,0.0,1.3978021976740684,13.978021976740685,-9.96,-9.96,0.0,1.3978021976740684,379.6414999999922
0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,17.337688018708064,0.5169796740919688,0.0,6.476023119812919,0.958,0.0,0.0,0.0,0.0,-14.215877441512514,0.0,-0.26545960998424467,0.0,0.0,0.0,0.0,0.0,357.3738161622688,4.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,-50.0,0.0,16349.66922004677,0.0,0.0,0.0,1.5,15.0,418.57008327979787,418.57008327979787,0.0,1.5,379.7414999999922
0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,8.127252751593678,0.10469608557825072,0.0,2.247072530248616,0.958,0.0,0.0,0.0,0.0,-17.25714285658357,0.0,-0.13406593410895618,0.0,0.0,0.0,0.0,0.0,365.45934065891043,2.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,-50.0,0.0,16343.0,0.0,0.0,0.0,1.5,15.0,643.951098900772,643.951098900772,0.0,1.5,379.84149999999215
0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,8.105682450856627,-0.32549181759474194,0.0,0.014743175491433735,0.958,0.0,0.0,0.0,0.0,-17.7,0.0,-0.06545960998424467,0.0,0.0,0.0,0.0,0.0,366.31643453977944,8.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,-50.0,0.0,16339.75,0.0,0.0,0.0,1.5,15.0,-10.039637882995274,-10.039637882995274,0.0,1.5,379.9414999999922
0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,7.0685552410149475,-0.09455780801561922,0.0,0.025114447589850528,0.958,0.0,0.0,0.0,0.0,-18.628045325158148,0.0,-0.4662889517970105,0.0,0.0,0.0,0.0,0.0,369.19546742156416,6.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,-50.0,0.0,16337.429886687105,0.0,0.0,0.0,1.3988668553910315,13.988668553910315,-9.96,-9.96,0.0,1.3988668553910315,380.0414999999922
0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,13.38754236936365,0.07614980537959382,0.0,4.312478245722922,0.958,0.0,0.0,0.0,0.0,-15.056497178769567,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,360.1028248644208,13.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,-50.0,0.0,16346.358757053076,0.0,0.0,0.0,1.5,15.0,-9.965960451866783,-9.965960451866783,0.0,1.5,380.14149999999216
0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,6.6854748636281816,0.20667117710331895,0.0,2.1890703939136724,0.958,0.0,0.0,0.0,0.0,-17.7,0.0,-0.265921787797545,0.0,0.0,0.0,0.0,0.0,367.93407821220245,10.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,-50.0,0.0,16340.82122905171,0.0,0.0,0.0,1.5,15.0,644.7221229047769,644.7221229047769,0.0,1.5,380.24149999999213
0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,11.015954416159866,-0.203497818812448,0.0,6.539240455838401,0.958,0.0,0.0,0.0,0.0,-17.259259258678636,0.0,-0.16609686605220286,0.0,0.0,0.0,0.0,0.0,366.72193732104404,1.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,-50.0,0.0,16339.75,0.0,0.0,0.0,1.5,15.0,645.0433903133948,645.0433903133948,0.0,1.5,380.34149999999215
0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,6.169775280793422,-0.25518455932873113,0.0,0.03410224719206579,0.958,0.0,0.0,0.0,0.0,-19.1,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,369.7988764039671,15.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,-50.0,0.0,16336.25,0.0,0.0,0.0,1.5,15.0,-9.87337078653443,-9.87337078653443,0.0,1.5,380.4414999999922
0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,8.022662889044899,-0.15231608525967455,0.0,0.015573371109551024,0.958,0.0,0.0,0.0,0.0,-20.5,0.0,-0.2988668553900654,0.0,0.0,0.0,0.0,0.0,371.2651558071867,4.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,-50.0,0.0,16333.929886687116,0.0,0.0,0.0,1.3988668553900654,13.988668553900654,-9.783031161437352,-9.783031161437352,0.0,1.3988668553900654,380.54149999999214
0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,8.400530726005849,-0.10336832234623822,0.0,0.011794692739941501,0.958,0.0,0.0,0.0,0.0,-20.5,0.0,-0.5667597764922544,0.0,0.0,0.0,0.0,0.0,371.5983240231394,5.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,-50.0,0.0,16332.75,0.0,0.0,0.0,1.5,15.0,-9.9367039105969,-9.9367039105969,0.0,1.5,380.6414999999921
0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,8.9035955065113,0.30157127811320883,0.0,2.289478654574718,0.958,0.0,0.0,0.0,0.0,-19.1,0.0,-0.3955056178448564,0.0,0.0,0.0,0.0,0.0,373.59101123568973,15.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,-50.0,0.0,16336.25,0.0,0.0,0.0,1.5,15.0,644.9968539324915,644.9968539324915,0.0,1.5,380.74149999999213
0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,9.935482093254299,-0.06722946801815531,0.0,4.311349859437326,0.958,0.0,0.0,0.0,0.0,-19.1,0.0,-0.2341597796574422,0.0,0.0,0.0,0.0,0.0,372.8,1.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,-50.0,0.0,16336.25,0.0,0.0,0.0,1.5,15.0,-10.14608815423979,-10.14608815423979,0.0,1.5,380.84149999999215
0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,11.401614730762226,0.0,0.0,6.5353838526923775,0.958,0.0,0.0,0.0,0.0,-19.1,0.0,-0.5300283283888972,0.0,0.0,0.0,0.0,0.0,370.4600566567778,12.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,-50.0,0.0,16336.25,0.0,0.0,0.0,1.3980169970333383,13.980169970333383,644.9841926346189,644.9841926346189,0.0,1.3980169970333383,380.9414999999921
0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,7.51268156378608,0.0,0.0,0.020673184362139205,0.958,0.0,0.0,0.0,0.0,-19.1,0.0,-0.23128491611270763,0.0,0.0,0.0,0.0,0.0,372.4122905033238,11.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,-50.0,0.0,16336.25,0.0,0.0,0.0,1.5,15.0,-10.066256983222543,-10.066256983222543,0.0,1.5,381.0414999999921
0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,9.043240223798282,0.0,0.0,0.0053675977620171785,0.958,0.0,0.0,0.0,0.0,-19.1,0.0,-0.4307262568951889,0.0,0.0,0.0,0.0,0.0,373.27709497241926,1.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,-50.0,0.0,16336.25,0.0,0.0,0.0,1.5,15.0,645.0892178770686,645.0892178770686,0.0,1.5,381.1414999999921
0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,10.296890756862439,0.026818539935771546,0.0,6.5464310924313756,0.958,0.0,0.0,0.0,0.0,-19.1,0.0,-0.13361344542223927,0.0,0.0,0.0,0.0,0.0,373.39663865493316,14.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,-50.0,0.0,16336.25,0.0,0.0,0.0,1.5,15.0,644.8463025209511,644.8463025209511,0.0,1.5,381.24149999999213
0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,19.017847025122897,0.5486068076160151,0.0,6.459221529748771,0.958,0.0,0.0,0.0,0.0,-15.475920680515596,0.0,-0.5660056656774574,0.0,0.0,0.0,0.0,0.0,363.3801699703237,3.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,-50.0,0.0,16345.310198298712,0.0,0.0,0.0,1.5,15.0,644.3639660059353,644.3639660059353,0.0,1.5,381.3414999999921
0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,3.942857142781652,-0.30741202722679495,0.0,0.05637142857218348,0.958,0.0,0.0,0.0,0.0,-17.7,0.0,-0.4991596637323268,0.0,0.0,0.0,0.0,0.0,368.9983193274646,2.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,-50.0,0.0,16339.75,0.0,0.0,0.0,1.5,15.0,644.9394957982394,644.9394957982394,0.0,1.5,381.44149999999206
0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,7.87059490071979,-0.25893015225752897,0.0,0.017094050992802097,0.958,0.0,0.0,0.0,0.0,-19.1,0.0,-0.20283286132435485,0.0,0.0,0.0,0.0,0.0,370.4056657226487,9.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,-50.0,0.0,16336.25,0.0,0.0,0.0,1.302832861324355,13.028328613243549,-10.07371104817658,-10.07371104817658,0.0,1.302832861324355,381.5414999999921
0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,11.239441341437551,0.2329783519329694,0.0,6.537005586585624,0.958,0.0,0.0,0.0,0.0,-17.7,0.0,-0.6324022344169296,0.0,0.0,0.0,0.0,0.0,369.2625698314345,6.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,-50.0,0.0,16339.75,0.0,0.0,0.0,1.3994413406501578,13.994413406501577,644.9734636871816,644.9734636871816,0.0,1.3994413406501578,381.6414999999921
0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,16.514090910522718,0.47145774144473473,0.0,6.484259090894772,0.958,0.0,0.0,0.0,0.0,-15.0,0.0,-0.4,0.0,0.0,0.0,0.0,0.0,363.01363636048455,12.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,-50.0,0.0,16346.5,0.0,0.0,0.0,1.5,15.0,644.0256818183213,644.0256818183213,0.0,1.5,381.7414999999921
0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,4.713072623239568,-0.5867558485037786,0.0,0.048669273767604326,0.958,0.0,0.0,0.0,0.0,-18.16927374364149,0.0,-0.5994413406482523,0.0,0.0,0.0,0.0,0.0,366.602234637407,9.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,-50.0,0.0,16338.576815640896,0.0,0.0,0.0,1.5,15.0,-10.10670391062345,-10.10670391062345,0.0,1.5,381.84149999999204
